loc,v(g),ev(g),iv(g),n,l,d,i,t,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,defects,risk_score,risk_level
6.0,3.0,3.0,2.0,15.0,0.22,4.5,13.02,14.65,0,1,0,9.0,6.0,0,18.965934026436486,Low
6.0,3.0,3.0,2.0,15.0,0.22,4.5,13.02,14.65,0,1,0,9.0,6.0,0,18.965934026436486,Low
10.0,3.0,3.0,2.0,30.0,0.22,4.5,29.28,32.94,0,2,0,9.0,12.0,0,21.375177016489584,Low
40.0,11.0,9.0,7.0,126.0,0.07,15.28,44.47,576.68,0,8,0,15.0,27.0,0,39.666309347961246,Medium
6.0,3.0,3.0,2.0,15.0,0.22,4.5,13.02,14.65,0,1,0,9.0,6.0,0,18.965934026436486,Low
23.0,3.0,1.0,3.0,63.0,0.12,8.1,38.14,139.2,0,1,1,11.0,19.0,0,23.144577013988314,Low
23.0,3.0,1.0,3.0,72.0,0.09,11.53,30.94,228.48,1,1,0,14.0,17.0,0,24.05203822731269,Low
24.0,4.0,1.0,3.0,65.0,0.1,10.32,30.9,182.93,0,1,0,13.0,17.0,0,24.87404097399212,Low
9.0,2.0,1.0,2.0,17.0,0.21,4.67,13.48,16.3,0,0,0,7.0,6.0,0,15.80945419799412,Low
4.0,1.0,1.0,1.0,6.0,0.5,2.0,7.75,1.72,0,0,0,4.0,2.0,0,8.297486599287241,Low
39.0,4.0,1.0,4.0,86.0,0.08,12.28,34.7,290.62,0,13,0,13.0,18.0,0,27.05791570070215,Low
16.0,3.0,1.0,3.0,67.0,0.09,11.0,27.93,187.73,0,0,1,12.0,12.0,0,22.28256709037953,Low
37.0,6.0,4.0,4.0,84.0,0.08,12.95,33.78,314.88,4,2,0,16.0,21.0,0,32.947594258266776,Low
6.0,3.0,3.0,2.0,15.0,0.22,4.5,13.02,14.65,0,1,0,9.0,6.0,0,18.965934026436486,Low
6.0,3.0,3.0,2.0,15.0,0.22,4.5,13.02,14.65,0,1,0,9.0,6.0,0,18.965934026436486,Low
8.0,3.0,3.0,2.0,20.0,0.22,4.5,18.17,20.44,0,2,0,9.0,8.0,0,20.17158048546936,Low
23.0,9.0,9.0,4.0,86.0,0.07,13.65,32.04,331.79,0,4,0,14.0,20.0,0,36.270667695435286,Medium
6.0,3.0,3.0,2.0,15.0,0.22,4.5,13.02,14.65,0,1,0,9.0,6.0,0,18.965934026436486,Low
6.0,3.0,3.0,2.0,15.0,0.22,4.5,13.02,14.65,0,1,0,9.0,6.0,0,18.965934026436486,Low
6.0,3.0,3.0,2.0,15.0,0.22,4.5,13.02,14.65,0,1,0,9.0,6.0,0,18.965934026436486,Low
9.0,3.0,3.0,2.0,25.0,0.22,4.5,23.6,26.55,0,2,0,9.0,10.0,0,20.81447860650307,Low
32.0,11.0,11.0,5.0,125.0,0.06,16.8,39.6,620.89,0,6,0,15.0,25.0,0,39.9519761419403,Medium
68.0,5.0,1.0,4.0,230.0,0.03,29.52,40.59,1965.12,5,10,3,14.0,23.0,0,32.814868187273035,Low
4.0,1.0,1.0,1.0,7.0,0.5,2.0,9.83,2.18,0,0,0,4.0,3.0,0,8.712349007284121,Low
73.0,9.0,4.0,8.0,206.0,0.04,22.85,52.35,1518.75,7,6,3,19.0,37.0,0,39.38092311686903,Medium
58.0,8.0,1.0,8.0,232.0,0.04,27.66,48.93,2079.25,3,7,3,22.0,35.0,0,34.521926945848406,Medium
19.0,4.0,1.0,4.0,60.0,0.06,15.63,16.01,217.18,0,2,0,10.0,8.0,0,24.39973617968667,Low
26.0,3.0,1.0,2.0,52.0,0.06,16.5,13.62,206.01,1,1,3,12.0,8.0,0,24.55416631775053,Low
27.0,6.0,1.0,6.0,85.0,0.07,13.5,31.48,318.75,0,1,1,16.0,16.0,0,27.532021399630747,Low
120.0,16.0,16.0,14.0,332.0,0.02,45.38,42.11,4816.36,15,10,11,22.0,32.0,0,50.99797178465938,Medium
30.0,5.0,1.0,5.0,112.0,0.05,18.86,31.39,620.15,2,4,3,18.0,21.0,0,28.581616346551876,Low
37.0,4.0,1.0,4.0,116.0,0.05,18.53,31.3,597.06,4,5,3,15.0,17.0,0,28.085320114157263,Low
4.0,2.0,1.0,1.0,17.0,0.16,6.13,9.6,20.01,0,0,0,7.0,4.0,0,13.757421926050723,Low
4.0,2.0,1.0,1.0,17.0,0.16,6.13,9.6,20.01,0,0,0,7.0,4.0,0,13.757421926050723,Low
80.0,11.0,10.0,7.0,219.0,0.03,33.76,36.8,2329.83,7,8,7,22.0,29.0,0,44.99409034655122,Medium
7.0,3.0,1.0,3.0,28.0,0.12,8.1,13.16,47.97,0,1,0,9.0,5.0,0,17.72219645307194,Low
34.0,5.0,1.0,5.0,129.0,0.05,18.93,36.01,717.11,1,3,0,17.0,22.0,0,29.064572601200894,Low
33.0,5.0,1.0,5.0,107.0,0.05,19.0,28.65,574.6,1,7,0,17.0,17.0,0,28.62543654928848,Low
7.0,2.0,1.0,1.0,14.0,0.22,4.5,10.33,11.63,0,0,0,6.0,4.0,0,14.474698223174464,Low
9.0,3.0,1.0,3.0,32.0,0.09,11.0,11.37,76.4,0,1,0,10.0,5.0,0,19.387156080769252,Low
206.0,16.0,10.0,9.0,558.0,0.03,33.19,109.66,6712.93,24,74,0,20.0,72.0,0,50.96418457526748,Medium
171.0,15.0,11.0,4.0,257.0,0.03,34.14,42.27,2736.69,25,75,0,20.0,29.0,0,49.26741079986966,Medium
43.0,2.0,1.0,2.0,28.0,0.13,7.5,14.59,45.58,5,24,0,9.0,6.0,0,22.12166597204783,Low
99.0,6.0,1.0,6.0,270.0,0.03,33.61,49.72,3120.94,13,18,1,29.0,44.0,0,36.08853364066296,Medium
42.0,2.0,1.0,2.0,121.0,0.07,14.92,47.7,590.04,2,5,0,21.0,38.0,0,26.599947833520716,Low
44.0,2.0,1.0,2.0,117.0,0.06,16.18,42.0,610.63,5,5,0,22.0,34.0,0,26.848719984827802,Low
176.0,27.0,1.0,2.0,260.0,0.04,26.4,64.56,2499.32,1,30,0,35.0,59.0,0,43.99098307165524,Medium
59.0,3.0,1.0,2.0,152.0,0.05,21.51,44.67,1148.33,3,6,0,31.0,49.0,0,30.54013413060657,Low
140.0,20.0,1.0,2.0,259.0,0.04,27.27,58.97,2436.74,1,23,1,30.0,44.0,0,41.59988409551417,Medium
21.0,1.0,1.0,1.0,38.0,0.26,3.86,42.58,35.19,5,5,0,6.0,14.0,0,17.18750227743373,Low
65.0,3.0,1.0,2.0,237.0,0.03,37.13,33.0,2527.57,9,12,0,17.0,19.0,0,31.284204368495416,Low
18.0,1.0,1.0,1.0,18.0,0.3,3.3,21.82,13.2,0,2,0,6.0,10.0,0,15.842850469139949,Low
123.0,11.0,1.0,7.0,277.0,0.04,28.25,57.92,2567.94,41,16,0,20.0,40.0,0,38.58589196544137,Medium
38.0,2.0,1.0,2.0,115.0,0.08,13.11,50.23,479.92,1,5,0,18.0,35.0,0,25.757162208281574,Low
41.0,3.0,1.0,2.0,118.0,0.07,14.71,45.27,544.24,0,6,0,19.0,31.0,0,27.508546348229874,Low
74.0,10.0,1.0,2.0,107.0,0.07,13.68,42.44,441.26,1,13,0,18.0,25.0,0,33.56038243994868,Medium
77.0,11.0,7.0,4.0,344.0,0.02,40.62,52.26,4789.13,12,24,0,33.0,39.0,0,44.43754388471935,Medium
73.0,6.0,3.0,4.0,204.0,0.04,23.08,52.0,1538.54,9,23,0,20.0,39.0,0,36.84410096121332,Medium
104.0,7.0,5.0,5.0,243.0,0.03,31.62,46.28,2570.64,4,55,0,27.0,38.0,0,41.43335428289704,Medium
507.0,30.0,24.0,22.0,892.0,0.01,71.33,78.6,22218.66,74,219,0,24.0,54.0,0,62.51571065087125,Medium
58.0,5.0,1.0,1.0,46.0,0.08,13.33,13.8,136.3,2,33,0,10.0,6.0,0,28.008592689996675,Low
33.0,2.0,1.0,1.0,17.0,0.17,6.0,10.16,20.31,0,22,0,8.0,4.0,0,20.12827945627704,Low
54.0,5.0,1.0,1.0,50.0,0.06,17.0,12.26,196.91,1,30,0,12.0,6.0,0,28.528266129188946,Low
31.0,2.0,1.0,1.0,18.0,0.15,6.75,9.87,24.98,0,20,0,9.0,4.0,0,20.261988089167748,Low
33.0,2.0,1.0,1.0,17.0,0.17,6.0,10.16,20.31,0,22,0,8.0,4.0,0,20.12827945627704,Low
114.0,7.0,4.0,5.0,204.0,0.03,30.52,35.81,1853.25,23,31,1,18.0,23.0,0,40.09962636566691,Medium
26.0,9.0,7.0,3.0,76.0,0.06,16.43,23.12,346.93,3,4,2,17.0,15.0,0,35.83924303144316,Medium
30.0,2.0,1.0,2.0,46.0,0.11,9.17,22.7,105.97,7,4,0,11.0,12.0,0,22.43347100837749,Low
4.0,1.0,1.0,1.0,6.0,0.4,2.5,6.2,2.15,0,0,0,5.0,1.0,0,8.223343225893851,Low
81.0,9.0,1.0,2.0,166.0,0.06,16.95,56.89,907.57,8,12,1,19.0,37.0,0,34.63685891194264,Medium
69.0,8.0,1.0,2.0,155.0,0.06,16.23,53.86,789.36,2,11,1,19.0,31.0,0,33.24028833148755,Medium
78.0,11.0,1.0,2.0,116.0,0.07,14.43,44.42,513.51,0,13,0,19.0,27.0,0,34.40490808868967,Medium
60.0,6.0,1.0,6.0,130.0,0.05,18.67,36.28,702.31,7,7,1,16.0,21.0,0,31.526515199613105,Low
61.0,3.0,1.0,2.0,38.0,0.11,9.29,16.73,80.13,7,36,0,10.0,7.0,0,25.41469285588644,Low
30.0,7.0,7.0,4.0,90.0,0.06,17.71,25.18,438.59,0,4,0,14.0,17.0,0,35.68594684108993,Medium
21.0,2.0,1.0,2.0,45.0,0.09,11.38,18.37,132.06,0,4,0,13.0,12.0,0,21.9341007653062,Low
49.0,8.0,1.0,8.0,120.0,0.07,14.62,42.74,507.92,0,11,0,13.0,24.0,0,31.43041446860134,Low
36.0,3.0,1.0,1.0,123.0,0.06,17.74,36.65,640.68,0,7,0,16.0,23.0,0,27.2525395692667,Low
14.0,1.0,1.0,1.0,34.0,0.13,7.73,19.33,64.11,0,4,0,10.0,11.0,0,17.520688904903544,Low
164.0,6.0,1.0,6.0,755.0,0.03,39.51,114.66,9943.3,0,3,0,13.0,51.0,0,38.498626870267685,Medium
295.0,13.0,1.0,12.0,912.0,0.02,61.01,100.58,20795.92,56,43,6,27.0,79.0,0,45.66362333924823,Medium
53.0,2.0,1.0,2.0,143.0,0.05,21.22,42.71,1069.01,2,5,0,32.0,49.0,0,28.826859111479557,Low
56.0,3.0,1.0,2.0,146.0,0.04,22.73,40.37,1158.98,1,6,0,33.0,45.0,0,30.422604870261022,Low
241.0,38.0,1.0,2.0,359.0,0.03,34.64,72.42,4828.59,1,40,0,46.0,81.0,0,47.878524924079954,Medium
27.0,4.0,1.0,3.0,49.0,0.12,8.59,24.65,101.07,0,6,0,9.0,11.0,0,24.12025127115527,Low
46.0,5.0,1.0,2.0,72.0,0.07,14.0,26.59,289.52,1,9,0,18.0,18.0,0,28.836951012665562,Low
36.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,16.135440148485834,Low
11.0,2.0,1.0,1.0,24.0,0.18,5.63,17.79,31.27,0,2,0,10.0,8.0,0,17.301684936496297,Low
18.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,9.409649592938443,Low
10.0,2.0,1.0,1.0,24.0,0.18,5.63,17.79,31.27,0,2,0,10.0,8.0,0,17.009737728390334,Low
83.0,7.0,1.0,5.0,279.0,0.05,21.81,74.6,1972.2,5,7,3,14.0,43.0,0,34.70135230648893,Medium
9.0,1.0,1.0,1.0,16.0,0.29,3.5,16.39,11.15,0,2,0,7.0,5.0,0,12.965731995604921,Low
29.0,3.0,1.0,3.0,79.0,0.09,11.42,34.89,252.85,3,5,0,14.0,19.0,0,24.923479812763443,Low
9.0,1.0,1.0,1.0,15.0,0.24,4.2,12.8,12.55,0,2,0,7.0,5.0,0,13.444608753375137,Low
36.0,4.0,1.0,2.0,52.0,0.1,9.75,24.77,130.8,0,6,0,13.0,12.0,0,25.549039251327116,Low
42.0,5.0,1.0,2.0,61.0,0.1,10.5,27.93,171.06,0,7,0,14.0,14.0,0,27.317562088037555,Low
13.0,1.0,1.0,1.0,49.0,0.21,4.81,46.06,59.26,0,2,0,7.0,16.0,0,16.442824232707054,Low
41.0,3.0,3.0,3.0,119.0,0.13,7.96,83.93,295.49,1,5,0,11.0,38.0,0,29.071193336882978,Low
5.0,1.0,1.0,1.0,14.0,0.5,2.0,23.25,5.17,0,0,0,4.0,6.0,0,10.13110252399855,Low
5.0,1.0,1.0,1.0,11.0,0.5,2.0,17.43,3.87,1,0,0,4.0,5.0,0,9.908803923037896,Low
6.0,1.0,1.0,1.0,14.0,0.5,2.0,23.25,5.17,0,1,0,4.0,6.0,0,10.648320641447347,Low
28.0,1.0,1.0,1.0,93.0,0.15,6.68,67.62,167.71,3,5,0,7.0,22.0,0,20.24640361142601,Low
79.0,11.0,4.0,8.0,189.0,0.04,27.23,39.75,1637.96,6,7,6,21.0,32.0,0,40.83203651656198,Medium
32.0,3.0,1.0,3.0,113.0,0.09,11.74,48.56,371.75,2,5,0,10.0,23.0,0,25.590451967616048,Low
28.0,2.0,1.0,2.0,87.0,0.13,7.59,59.69,191.17,1,4,0,10.0,27.0,0,22.7569139576795,Low
35.0,5.0,1.0,2.0,102.0,0.03,30.0,15.98,799.07,3,2,0,15.0,11.0,0,29.684075350692275,Low
46.0,6.0,1.0,6.0,183.0,0.05,21.65,43.35,1129.11,1,4,0,12.0,23.0,0,31.244415641728697,Low
27.0,7.0,1.0,1.0,59.0,0.15,6.5,43.16,101.31,0,0,0,13.0,14.0,0,25.779211565143534,Low
18.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,10.72646257064015,Low
11.0,1.0,1.0,1.0,14.0,0.24,4.2,11.95,11.71,4,1,0,7.0,5.0,0,14.056347945709394,Low
21.0,2.0,1.0,2.0,27.0,0.13,7.7,14.03,46.2,8,4,0,11.0,5.0,0,19.650697631432738,Low
3.0,1.0,1.0,1.0,6.0,0.25,4.0,3.48,3.1,0,0,0,4.0,1.0,0,8.656000914237477,Low
4.0,1.0,1.0,1.0,4.0,0.67,1.5,5.33,0.67,0,0,0,3.0,1.0,0,7.108891958064534,Low
158.0,29.0,15.0,14.0,428.0,0.02,42.05,65.91,6474.8,7,11,0,29.0,60.0,0,54.87898972915135,Medium
36.0,8.0,6.0,5.0,87.0,0.08,12.93,35.8,332.72,0,2,1,17.0,23.0,0,35.652085713482556,Medium
5.0,1.0,1.0,1.0,4.0,0.67,1.5,5.33,0.67,0,0,0,3.0,1.0,0,7.720631150398792,Low
14.0,2.0,1.0,2.0,49.0,0.15,6.56,35.1,83.97,1,4,0,10.0,16.0,0,19.40231977079748,Low
64.0,5.0,1.0,5.0,213.0,0.06,17.47,67.34,1141.92,4,10,0,12.0,34.0,0,31.495101743517395,Low
13.0,1.0,1.0,1.0,37.0,0.25,3.92,40.06,34.26,0,2,0,6.0,13.0,0,15.612114196839153,Low
14.0,1.0,1.0,1.0,40.0,0.24,4.15,40.91,39.21,0,3,0,6.0,13.0,0,15.994931105170851,Low
33.0,4.0,1.0,3.0,129.0,0.09,11.18,61.8,429.39,0,5,0,11.0,30.0,0,26.932208071639785,Low
45.0,4.0,1.0,4.0,151.0,0.08,12.83,63.04,576.78,0,8,0,11.0,30.0,0,28.367237410547197,Low
74.0,7.0,3.0,6.0,281.0,0.05,20.05,84.09,1878.11,0,16,0,15.0,49.0,0,37.376723792535834,Medium
28.0,3.0,1.0,3.0,107.0,0.07,13.36,40.73,404.14,0,6,0,12.0,22.0,0,25.49200202794194,Low
27.0,3.0,1.0,3.0,82.0,0.11,9.5,41.04,205.78,0,7,0,9.0,18.0,0,24.061799247646146,Low
28.0,3.0,1.0,3.0,107.0,0.07,13.36,40.73,404.14,0,6,0,12.0,22.0,0,25.49200202794194,Low
34.0,3.0,1.0,3.0,131.0,0.06,16.23,40.0,585.0,0,6,0,11.0,20.0,0,26.59527452711494,Low
36.0,4.0,1.0,3.0,132.0,0.08,12.0,59.69,477.51,0,7,0,12.0,31.0,0,27.477506891300397,Low
11.0,1.0,1.0,1.0,19.0,0.25,4.0,18.08,16.07,0,3,0,7.0,7.0,0,14.34130491503541,Low
20.0,3.0,1.0,3.0,35.0,0.17,5.73,26.41,48.13,0,3,1,9.0,11.0,0,20.960610114811463,Low
6.0,1.0,1.0,1.0,4.0,0.67,1.5,5.33,0.67,0,0,0,3.0,1.0,0,8.237849267847592,Low
56.0,5.0,1.0,5.0,174.0,0.06,16.93,58.01,923.58,0,5,0,15.0,35.0,0,30.996777800277215,Low
63.0,2.0,1.0,2.0,319.0,0.03,29.02,58.51,2736.8,0,6,0,11.0,29.0,0,29.656796894294473,Low
5.0,1.0,1.0,1.0,7.0,0.67,1.5,10.84,1.35,0,0,0,3.0,2.0,0,8.305346873818307,Low
4.0,1.0,1.0,1.0,4.0,0.67,1.5,5.33,0.67,0,0,0,3.0,1.0,0,7.108891958064534,Low
5.0,1.0,1.0,1.0,7.0,0.67,1.5,10.84,1.35,0,0,0,3.0,2.0,0,8.305346873818307,Low
349.0,73.0,50.0,28.0,1117.0,0.02,64.5,122.55,28327.6,18,20,1,28.0,107.0,0,69.11978438277244,High
26.0,1.0,1.0,1.0,128.0,0.1,10.17,67.0,384.76,0,5,0,10.0,30.0,0,21.677868370581443,Low
136.0,19.0,9.0,11.0,516.0,0.02,40.2,85.65,7688.8,2,9,0,26.0,76.0,0,50.58652011366145,Medium
75.0,6.0,1.0,6.0,259.0,0.04,28.0,53.95,2350.01,0,6,0,19.0,38.0,0,34.375612706941595,Medium
52.0,5.0,1.0,3.0,171.0,0.04,23.38,39.43,1197.92,0,11,0,16.0,26.0,0,31.355575402528167,Low
45.0,11.0,7.0,7.0,120.0,0.06,16.02,40.65,579.5,0,3,0,17.0,26.0,0,39.13722073963445,Medium
41.0,4.0,1.0,2.0,117.0,0.09,11.56,53.51,396.99,3,4,0,12.0,27.0,0,27.59618498851259,Low
10.0,1.0,1.0,1.0,16.0,0.29,3.5,16.39,11.15,0,3,0,6.0,6.0,0,13.507822580793869,Low
11.0,1.0,1.0,1.0,19.0,0.29,3.43,20.51,13.39,0,3,0,6.0,7.0,0,13.940406107245792,Low
35.0,2.0,1.0,2.0,106.0,0.09,11.28,48.95,346.05,0,6,0,12.0,25.0,0,24.559210766714163,Low
10.0,1.0,1.0,1.0,16.0,0.29,3.5,16.39,11.15,0,3,0,6.0,6.0,0,13.507822580793869,Low
22.0,2.0,1.0,2.0,41.0,0.17,5.95,28.17,55.4,0,4,0,7.0,10.0,0,19.930095440607325,Low
11.0,1.0,1.0,1.0,19.0,0.29,3.43,20.51,13.39,0,3,0,6.0,7.0,0,13.940406107245792,Low
11.0,1.0,1.0,1.0,19.0,0.29,3.43,20.51,13.39,0,3,0,6.0,7.0,0,13.940406107245792,Low
10.0,1.0,1.0,1.0,16.0,0.29,3.5,16.39,11.15,0,3,0,6.0,6.0,0,13.507822580793869,Low
66.0,15.0,1.0,15.0,226.0,0.03,29.17,46.49,2197.22,0,5,0,25.0,39.0,0,37.90419776750343,Medium
14.0,1.0,1.0,1.0,117.0,0.09,11.2,45.88,319.76,0,2,0,6.0,15.0,0,19.044035204573788,Low
38.0,4.0,1.0,4.0,165.0,0.06,17.78,45.1,791.55,0,1,0,9.0,20.0,0,28.265071715615868,Low
137.0,15.0,7.0,8.0,492.0,0.02,43.27,72.29,7519.37,0,16,0,23.0,59.0,0,48.4578562606916,Medium
69.0,8.0,5.0,4.0,218.0,0.04,26.8,47.85,1909.56,4,9,0,21.0,38.0,0,40.08245698623819,Medium
41.0,8.0,6.0,5.0,113.0,0.07,14.27,43.49,491.91,0,4,0,17.0,28.0,0,36.654482830521225,Medium
36.0,8.0,6.0,5.0,87.0,0.08,12.93,35.8,332.72,0,3,0,17.0,23.0,0,35.652085713482556,Medium
87.0,6.0,4.0,5.0,304.0,0.03,32.2,57.07,3287.08,3,16,0,21.0,45.0,0,39.70075047089834,Medium
189.0,33.0,15.0,16.0,510.0,0.03,37.17,91.17,6996.35,3,10,0,26.0,75.0,0,55.968104959226686,Medium
76.0,8.0,4.0,7.0,206.0,0.05,22.21,50.34,1379.06,3,4,0,14.0,29.0,0,38.60100686444199,Medium
32.0,1.0,1.0,1.0,128.0,0.13,7.94,81.3,284.9,0,5,0,7.0,26.0,0,21.414343487396575,Low
69.0,5.0,1.0,4.0,265.0,0.04,25.4,62.83,2252.22,0,6,0,19.0,46.0,0,33.3520396069213,Medium
4.0,1.0,1.0,1.0,5.0,0.67,1.5,7.74,0.97,0,0,0,3.0,2.0,0,7.69360768148405,Low
93.0,5.0,1.0,5.0,335.0,0.03,28.68,72.3,3303.84,1,4,0,20.0,53.0,0,34.929273237491905,Medium
34.0,8.0,6.0,5.0,86.0,0.08,12.93,35.38,328.89,0,3,0,17.0,23.0,0,35.465633510784464,Medium
35.0,8.0,1.0,4.0,146.0,0.07,14.79,53.22,647.02,2,5,0,13.0,29.0,0,30.626969138633143,Low
25.0,5.0,1.0,4.0,119.0,0.07,15.27,39.64,513.67,0,2,0,12.0,22.0,0,27.395162878510586,Low
15.0,3.0,1.0,1.0,67.0,0.15,6.89,45.72,120.53,0,2,0,8.0,18.0,0,21.237586322458483,Low
9.0,2.0,1.0,2.0,14.0,0.28,3.6,13.45,9.69,1,1,0,6.0,5.0,0,14.89447339442428,Low
44.0,5.0,1.0,5.0,147.0,0.07,14.48,54.38,633.67,2,7,0,12.0,29.0,0,29.454060289686545,Low
88.0,5.0,1.0,5.0,374.0,0.03,30.96,71.94,3829.79,7,21,0,16.0,46.0,0,34.79080391781336,Medium
4.0,1.0,1.0,1.0,4.0,0.67,1.5,5.33,0.67,0,0,0,3.0,1.0,0,7.108891958064534,Low
174.0,19.0,11.0,8.0,601.0,0.02,65.09,58.86,13854.61,24,32,1,27.0,56.0,0,53.36465592210649,Medium
16.0,1.0,1.0,1.0,79.0,0.12,8.63,40.81,168.97,0,4,0,7.0,15.0,0,18.680490677407906,Low
39.0,4.0,1.0,3.0,110.0,0.09,11.5,48.25,354.51,0,8,0,11.0,22.0,0,27.132946912701954,Low
4.0,1.0,1.0,1.0,4.0,0.67,1.5,5.33,0.67,0,0,0,3.0,1.0,0,7.108891958064534,Low
33.0,2.0,1.0,2.0,181.0,0.05,18.91,48.28,959.35,0,1,0,10.0,23.0,0,25.852603951758162,Low
5.0,1.0,1.0,1.0,4.0,0.67,1.5,5.33,0.67,0,1,0,3.0,1.0,0,7.720631150398792,Low
19.0,3.0,1.0,3.0,37.0,0.16,6.25,26.4,57.29,0,2,0,10.0,12.0,0,21.158846339729138,Low
5.0,1.0,1.0,1.0,4.0,0.67,1.5,5.33,0.67,0,0,0,3.0,1.0,0,7.720631150398792,Low
38.0,5.0,1.0,4.0,91.0,0.09,11.14,41.2,284.17,0,5,0,12.0,21.0,0,27.72164864089932,Low
24.0,5.0,1.0,3.0,87.0,0.09,11.0,39.18,263.4,0,4,0,11.0,20.0,0,26.124100734895283,Low
25.0,5.0,1.0,3.0,87.0,0.09,11.0,39.18,263.4,0,5,0,11.0,20.0,0,26.255697062883403,Low
24.0,5.0,1.0,3.0,87.0,0.09,11.0,39.18,263.4,0,4,0,11.0,20.0,0,26.124100734895283,Low
47.0,5.0,1.0,3.0,102.0,0.05,19.5,26.61,562.16,9,7,1,17.0,17.0,0,29.864257633908302,Low
109.0,9.0,3.0,6.0,233.0,0.04,24.36,56.27,1854.88,18,24,3,20.0,39.0,0,39.978341140821136,Medium
82.0,19.0,10.0,5.0,191.0,0.02,49.33,20.88,2822.78,12,11,3,24.0,18.0,0,47.9814024193213,Medium
39.0,5.0,1.0,4.0,111.0,0.05,18.28,31.64,587.08,5,8,1,17.0,20.0,0,29.271593923858997,Low
54.0,12.0,4.0,4.0,155.0,0.04,26.95,29.5,1190.23,3,8,4,16.0,19.0,0,39.186040553803714,Medium
43.0,6.0,4.0,6.0,74.0,0.09,11.2,33.61,234.25,8,11,2,14.0,20.0,0,32.92842927550391,Low
23.0,2.0,1.0,2.0,32.0,0.17,6.0,23.05,46.1,3,5,0,10.0,10.0,0,20.09663791837672,Low
32.0,6.0,5.0,4.0,85.0,0.06,16.05,27.16,388.89,0,5,0,17.0,18.0,0,33.75267685899964,Medium
37.0,10.0,7.0,3.0,116.0,0.05,21.18,27.63,688.41,0,6,0,16.0,17.0,0,38.39025019053851,Medium
30.0,10.0,7.0,3.0,100.0,0.05,21.25,23.74,595.52,0,4,0,17.0,16.0,0,37.635128793717655,Medium
26.0,6.0,5.0,4.0,72.0,0.08,12.92,28.12,260.63,0,4,0,15.0,18.0,0,32.407586357097514,Low
12.0,2.0,1.0,2.0,30.0,0.23,4.36,29.2,30.89,0,3,0,8.0,11.0,0,17.280811418257635,Low
188.0,33.0,24.0,28.0,694.0,0.02,48.12,96.84,12455.7,26,21,13,27.0,78.0,0,58.86153930630624,Medium
60.0,9.0,4.0,7.0,168.0,0.05,19.31,47.78,989.8,4,4,9,16.0,29.0,0,37.859651929838634,Medium
17.0,5.0,4.0,5.0,39.0,0.09,10.8,16.1,104.35,2,2,0,12.0,10.0,0,28.180918396540665,Low
10.0,2.0,1.0,2.0,21.0,0.16,6.3,12.69,27.98,0,0,0,9.0,5.0,0,16.74388253383084,Low
19.0,3.0,1.0,3.0,49.0,0.12,8.18,25.88,96.26,0,1,0,9.0,11.0,0,21.825173810738484,Low
26.0,6.0,1.0,3.0,60.0,0.07,13.64,20.68,213.66,0,0,0,15.0,11.0,0,26.939535673182025,Low
19.0,3.0,1.0,3.0,49.0,0.12,8.18,25.88,96.26,0,1,0,9.0,11.0,0,21.825173810738484,Low
26.0,6.0,1.0,3.0,60.0,0.07,13.64,20.68,213.66,0,0,0,15.0,11.0,0,26.939535673182025,Low
10.0,2.0,1.0,2.0,22.0,0.14,7.2,11.31,32.56,0,1,0,8.0,5.0,0,17.128954091664223,Low
16.0,2.0,1.0,2.0,66.0,0.13,7.95,34.6,121.62,0,0,0,7.0,11.0,0,19.879023159069657,Low
61.0,2.0,1.0,2.0,307.0,0.04,28.02,59.09,2576.72,0,4,10,13.0,29.0,0,29.438059827555207,Low
18.0,2.0,1.0,2.0,65.0,0.06,17.87,15.45,274.2,0,1,0,11.0,8.0,0,22.307962368719288,Low
4.0,1.0,1.0,1.0,8.0,0.4,2.5,9.6,3.33,0,0,0,5.0,3.0,0,9.222921357310247,Low
23.0,3.0,1.0,3.0,61.0,0.09,11.5,22.12,162.51,0,1,0,9.0,9.0,0,23.196459393933235,Low
4.0,1.0,1.0,1.0,8.0,0.4,2.5,9.6,3.33,0,0,0,5.0,3.0,0,9.222921357310247,Low
23.0,3.0,1.0,3.0,61.0,0.09,11.5,22.12,162.51,0,1,0,9.0,9.0,0,23.196459393933235,Low
51.0,10.0,1.0,6.0,169.0,0.04,28.29,31.58,1403.65,0,1,5,18.0,21.0,0,34.37853582816083,Medium
12.0,5.0,1.0,1.0,41.0,0.08,12.0,12.64,101.15,0,0,0,8.0,5.0,0,22.38851890716793,Low
5.0,1.0,1.0,1.0,9.0,0.4,2.5,10.8,3.75,0,0,0,5.0,3.0,0,9.834660549644505,Low
80.0,10.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,27.029634383728162,Low
30.0,2.0,1.0,2.0,76.0,0.17,5.74,65.61,120.05,3,4,0,8.0,23.0,0,21.955054996210638,Low
16.0,3.0,1.0,2.0,31.0,0.07,13.71,10.23,106.84,2,1,0,16.0,7.0,0,22.25684865353253,Low
